league,id,minute,result,X,Y,xG,player,h_a,player_id,season,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,is_goal,X_m,Y_m,shot_distance,shot_angle,dist2,angle2,angle_distance,shotType_Head,shotType_LeftFoot,shotType_OtherBodyPart,shotType_RightFoot,situation_FromCorner,situation_OpenPlay,situation_Penalty,situation_SetPiece,lastAction_BallRecovery,lastAction_BallTouch,lastAction_BlockedPass,lastAction_Card,lastAction_Challenge,lastAction_ChanceMissed,lastAction_Chipped,lastAction_Clearance,lastAction_CornerAwarded,lastAction_Cross,lastAction_CrossNotClaimed,lastAction_Dispossessed,lastAction_End,lastAction_Error,lastAction_FormationChange,lastAction_Foul,lastAction_Goal,lastAction_GoodSkill,lastAction_HeadPass,lastAction_Interception,lastAction_KeeperPickup,lastAction_KeeperSweeper,lastAction_LayOff,lastAction_OffsidePass,lastAction_OffsideProvoked,lastAction_Pass,lastAction_PenaltyFaced,lastAction_Punch,lastAction_Rebound,lastAction_Save,lastAction_ShieldBallOpp,lastAction_Standard,lastAction_Start,lastAction_SubstitutionOn,lastAction_Tackle,lastAction_TakeOn,lastAction_Throughball,predicted_xg
Ligue_1,284048.0,31.0,SavedShot,0.7069999694824218,0.74,0.0122047001495957,Memphis Depay,h,555.0,2018.0,10909.0,Lyon,Toulouse,5.0,1.0,2019-03-03 16:00:00,Ferland Mendy,0,74.2349967956543,50.32,34.82567762676559,0.4877276889177767,1212.8278221634014,0.23787829853707554,16.985447263897903,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.010478526803631446
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Ligue_1,506122.0,33.0,SavedShot,0.931999969482422,0.52,0.1374659985303878,Steve Mounie,h,3800.0,2022.0,19846.0,Brest,Angers,4.0,0.0,2023-01-29 14:00:00,Franck Honorat,0,97.85999679565431,35.36,7.2683729787392375,0.18822142281424936,52.8292457580667,0.03542730400622043,1.3680635036029432,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.458392451800689
Serie_A,149147.0,2.0,MissedShots,0.7019999694824218,0.5070000076293946,0.0136189004406332,Marco Borriello,a,1405.0,2016.0,3283.0,Lazio,Cagliari,4.0,1.0,2016-10-26 22:45:00,Nicolò Barella,0,73.70999679565429,34.47600051879883,31.293623584076382,0.015211369646586653,979.2908770218615,0.00023138576652509776,0.4760188759185277,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.011196050342219007
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Ligue_1,338875.0,2.0,MissedShots,0.953000030517578,0.489000015258789,0.5866219997406006,Mauro Icardi,h,1513.0,2019.0,12897.0,Paris Saint Germain,Amiens,4.0,1.0,2019-12-21 19:45:00,Thomas Meunier,0,100.06500320434569,33.25200103759765,4.991362120791612,0.15042534191198154,24.913695820873336,0.02262778348933655,0.7508273536265915,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.436750222955705
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Ligue_1,432864.0,42.0,MissedShots,0.936999969482422,0.4779999923706055,0.1035529971122741,Pablo Rosario,a,9655.0,2021.0,17890.0,Lorient,Nice,1.0,0.0,2021-09-22 19:00:00,Jean-Clair Todibo,0,98.38499679565432,32.50399948120117,6.7820561001624,0.2224112820855026,45.99628494575002,0.049466778398917007,1.5084057924129233,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4077744912157842
Serie_A,190243.0,89.0,Goal,0.9209999847412108,0.5129999923706055,0.3981319963932037,Alberto Paloschi,h,716.0,2017.0,7714.0,SPAL 2013,Inter,1.0,1.0,2018-01-28 14:00:00,Mirco Antenucci,1,96.70499839782714,34.88399948120117,8.341972588232009,0.10616942105642264,69.58850666281424,0.01127194596745596,0.88566240016114,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1350953739408487
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Ligue_1,489770.0,15.0,SavedShot,0.779000015258789,0.6530000305175782,0.0233201999217271,Gerson,a,1258.0,2022.0,19731.0,Angers,Marseille,0.0,3.0,2022-09-30 19:00:00,Dimitri Payet,0,81.79500160217285,44.404002075195315,25.430595939219142,0.42148241054987506,646.7152098238291,0.17764742240293344,10.718548878181949,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0254411536071273
Serie_A,407596.0,77.0,SavedShot,0.9669999694824218,0.429000015258789,0.4432219862937927,Fikayo Tomori,a,703.0,2020.0,15663.0,Roma,AC Milan,1.0,2.0,2021-02-28 19:45:00,Theo Hernández,0,101.5349967956543,29.172001037597653,5.942711602213602,0.9482967399812223,35.315821187084154,0.899266707059014,5.635454039027745,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28690785138275104
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Serie_A,449651.0,41.0,BlockedShot,0.899000015258789,0.4759999847412109,0.0796620994806289,Youssef Maleh,h,9893.0,2021.0,16929.0,Fiorentina,Sassuolo,2.0,2.0,2021-12-19 11:30:00,Álvaro Odriozola,0,94.39500160217285,32.36799896240234,10.72983776227004,0.15269196097900872,115.12941840463616,0.02331483494761512,1.6383599689076314,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23874477205414563
Serie_A,373998.0,25.0,BlockedShot,0.9440000152587892,0.5359999847412109,0.1521070003509521,Stefano Okaka,a,1763.0,2019.0,13447.0,Cagliari,Udinese,0.0,1.0,2020-07-26 17:30:00,Ken Sema,0,99.12000160217286,36.447998962402345,6.369229158883566,0.3945012109230357,40.567080078372655,0.1556312054197415,2.512668615825875,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5111459993346049
Ligue_1,543118.0,54.0,BlockedShot,0.8819999694824219,0.439000015258789,0.0812434256076812,Pierre Lees-Melou,h,5619.0,2023.0,23442.0,Brest,Toulouse,1.0,1.0,2023-10-08 13:00:00,,0,92.6099967956543,29.852001037597653,13.065912704277025,0.323057336935014,170.71807479578777,0.10436604294754315,4.221038962869103,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07896206160356596
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Ligue_1,395559.0,78.0,SavedShot,0.875999984741211,0.4040000152587889,0.0669677034020423,Gaetan Laborde,h,3746.0,2020.0,15917.0,Montpellier,Lille,2.0,3.0,2020-12-23 20:00:00,,0,91.97999839782716,27.472001037597646,14.56486224355416,0.46475287507729757,212.1352121737095,0.21599523489261416,6.769061602796574,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07402059010618128
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Serie_A,94438.0,25.0,MissedShots,0.755,0.3959999847412109,0.0183455999940633,Gonzalo Higuaín,h,1293.0,2015.0,767.0,Napoli,Empoli,5.0,1.0,2016-01-31 18:00:00,,0,79.275,26.92799896240234,26.679370751121215,0.26828041475371084,711.7888236757822,0.0719743809404231,7.157552650478822,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02297217840588162
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Serie_A,477341.0,34.0,BlockedShot,0.9390000152587892,0.4040000152587889,0.1315599977970123,Duván Zapata,h,1148.0,2021.0,17126.0,Atalanta,Empoli,0.0,1.0,2022-05-21 18:45:00,Mario Pasalic,0,98.59500160217286,27.472001037597646,9.145423715131765,0.7949084766544254,83.63877492929448,0.6318794862570593,7.269774833754647,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2044491586230107
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
